p1_agent,p1_params,p1_label,p2_agent,p2_params,p2_label,games,p1_wins,p2_wins,draws,p1_winrate,p2_winrate,time_s,file
Random,{},Random,Random,{},Random,50,31,19,0,0.62,0.38,0.03,sweep_results/Random_vs_Random.txt
Random,{},Random,RuleBased,{},RuleBased,50,0,50,0,0.0,1.0,0.6,sweep_results/Random_vs_RuleBased.txt
Random,{},Random,MinMax,{'max_depth': 1},MinMax[max_depth=1],50,1,49,0,0.02,0.98,0.46,sweep_results/Random_vs_MinMax[max_depth=1].txt
Random,{},Random,MinMax,{'max_depth': 2},MinMax[max_depth=2],50,1,49,0,0.02,0.98,4.97,sweep_results/Random_vs_MinMax[max_depth=2].txt
Random,{},Random,MinMax,{'max_depth': 3},MinMax[max_depth=3],50,0,50,0,0.0,1.0,21.32,sweep_results/Random_vs_MinMax[max_depth=3].txt
Random,{},Random,MinMax,{'max_depth': 4},MinMax[max_depth=4],50,0,50,0,0.0,1.0,98.87,sweep_results/Random_vs_MinMax[max_depth=4].txt
Random,{},Random,MinMax,{'max_depth': 5},MinMax[max_depth=5],50,0,50,0,0.0,1.0,373.67,sweep_results/Random_vs_MinMax[max_depth=5].txt
Random,{},Random,MinMax,{'max_depth': 6},MinMax[max_depth=6],50,0,50,0,0.0,1.0,1490.44,sweep_results/Random_vs_MinMax[max_depth=6].txt
Random,{},Random,AlphaBeta,{'max_depth': 1},AlphaBeta[max_depth=1],50,0,50,0,0.0,1.0,0.54,sweep_results/Random_vs_AlphaBeta[max_depth=1].txt
Random,{},Random,AlphaBeta,{'max_depth': 2},AlphaBeta[max_depth=2],50,0,50,0,0.0,1.0,1.96,sweep_results/Random_vs_AlphaBeta[max_depth=2].txt
Random,{},Random,AlphaBeta,{'max_depth': 3},AlphaBeta[max_depth=3],50,0,50,0,0.0,1.0,5.29,sweep_results/Random_vs_AlphaBeta[max_depth=3].txt
Random,{},Random,AlphaBeta,{'max_depth': 4},AlphaBeta[max_depth=4],50,0,50,0,0.0,1.0,16.12,sweep_results/Random_vs_AlphaBeta[max_depth=4].txt
Random,{},Random,AlphaBeta,{'max_depth': 5},AlphaBeta[max_depth=5],50,0,50,0,0.0,1.0,41.29,sweep_results/Random_vs_AlphaBeta[max_depth=5].txt
Random,{},Random,AlphaBeta,{'max_depth': 6},AlphaBeta[max_depth=6],50,0,50,0,0.0,1.0,110.35,sweep_results/Random_vs_AlphaBeta[max_depth=6].txt
Random,{},Random,MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],50,1,49,0,0.02,0.98,1446.33,sweep_results/Random_vs_MCTS[max_iterations=5000].txt
Random,{},Random,MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],50,3,46,1,0.06,0.92,2265.01,sweep_results/Random_vs_MCTS[max_iterations=10000].txt
Random,{},Random,MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],50,3,47,0,0.06,0.94,3057.84,sweep_results/Random_vs_MCTS[max_iterations=15000].txt
Random,{},Random,MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],50,3,46,1,0.06,0.92,4292.29,sweep_results/Random_vs_MCTS[max_iterations=20000].txt
Random,{},Random,DQN,{'model_path': 'checkpoints/dqn_final.pth'},DQN[model_path=checkpoints/dqn_final.pth],50,19,31,0,0.38,0.62,2.22,sweep_results/Random_vs_DQN[model_path=checkpoints-dqn_final.pth].txt
RuleBased,{},RuleBased,Random,{},Random,50,50,0,0,1.0,0.0,0.47,sweep_results/RuleBased_vs_Random.txt
RuleBased,{},RuleBased,RuleBased,{},RuleBased,50,0,0,50,0.0,0.0,2.96,sweep_results/RuleBased_vs_RuleBased.txt
RuleBased,{},RuleBased,MinMax,{'max_depth': 1},MinMax[max_depth=1],50,50,0,0,1.0,0.0,0.57,sweep_results/RuleBased_vs_MinMax[max_depth=1].txt
RuleBased,{},RuleBased,MinMax,{'max_depth': 2},MinMax[max_depth=2],50,0,50,0,0.0,1.0,10.47,sweep_results/RuleBased_vs_MinMax[max_depth=2].txt
RuleBased,{},RuleBased,MinMax,{'max_depth': 3},MinMax[max_depth=3],50,0,50,0,0.0,1.0,39.89,sweep_results/RuleBased_vs_MinMax[max_depth=3].txt
RuleBased,{},RuleBased,MinMax,{'max_depth': 4},MinMax[max_depth=4],50,0,50,0,0.0,1.0,182.37,sweep_results/RuleBased_vs_MinMax[max_depth=4].txt
RuleBased,{},RuleBased,MinMax,{'max_depth': 5},MinMax[max_depth=5],50,0,50,0,0.0,1.0,631.12,sweep_results/RuleBased_vs_MinMax[max_depth=5].txt
RuleBased,{},RuleBased,MinMax,{'max_depth': 6},MinMax[max_depth=6],50,0,50,0,0.0,1.0,2303.72,sweep_results/RuleBased_vs_MinMax[max_depth=6].txt
RuleBased,{},RuleBased,AlphaBeta,{'max_depth': 1},AlphaBeta[max_depth=1],50,50,0,0,1.0,0.0,0.56,sweep_results/RuleBased_vs_AlphaBeta[max_depth=1].txt
RuleBased,{},RuleBased,AlphaBeta,{'max_depth': 2},AlphaBeta[max_depth=2],50,0,50,0,0.0,1.0,5.09,sweep_results/RuleBased_vs_AlphaBeta[max_depth=2].txt
RuleBased,{},RuleBased,AlphaBeta,{'max_depth': 3},AlphaBeta[max_depth=3],50,0,50,0,0.0,1.0,12.05,sweep_results/RuleBased_vs_AlphaBeta[max_depth=3].txt
RuleBased,{},RuleBased,AlphaBeta,{'max_depth': 4},AlphaBeta[max_depth=4],50,0,50,0,0.0,1.0,33.74,sweep_results/RuleBased_vs_AlphaBeta[max_depth=4].txt
RuleBased,{},RuleBased,AlphaBeta,{'max_depth': 5},AlphaBeta[max_depth=5],50,0,50,0,0.0,1.0,90.57,sweep_results/RuleBased_vs_AlphaBeta[max_depth=5].txt
RuleBased,{},RuleBased,AlphaBeta,{'max_depth': 6},AlphaBeta[max_depth=6],50,0,50,0,0.0,1.0,284.89,sweep_results/RuleBased_vs_AlphaBeta[max_depth=6].txt
RuleBased,{},RuleBased,MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],50,42,8,0,0.84,0.16,1236.26,sweep_results/RuleBased_vs_MCTS[max_iterations=5000].txt
RuleBased,{},RuleBased,MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],50,40,6,4,0.8,0.12,2416.6,sweep_results/RuleBased_vs_MCTS[max_iterations=10000].txt
RuleBased,{},RuleBased,MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],50,44,3,3,0.88,0.06,2765.78,sweep_results/RuleBased_vs_MCTS[max_iterations=15000].txt
RuleBased,{},RuleBased,MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],50,39,9,2,0.78,0.18,4160.67,sweep_results/RuleBased_vs_MCTS[max_iterations=20000].txt
RuleBased,{},RuleBased,DQN,{'model_path': 'checkpoints/dqn_final.pth'},DQN[model_path=checkpoints/dqn_final.pth],50,50,0,0,1.0,0.0,1.75,sweep_results/RuleBased_vs_DQN[model_path=checkpoints-dqn_final.pth].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],Random,{},Random,50,50,0,0,1.0,0.0,0.44,sweep_results/MinMax[max_depth=1]_vs_Random.txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],RuleBased,{},RuleBased,50,0,50,0,0.0,1.0,2.21,sweep_results/MinMax[max_depth=1]_vs_RuleBased.txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],MinMax,{'max_depth': 1},MinMax[max_depth=1],50,50,0,0,1.0,0.0,0.56,sweep_results/MinMax[max_depth=1]_vs_MinMax[max_depth=1].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],MinMax,{'max_depth': 2},MinMax[max_depth=2],50,50,0,0,1.0,0.0,1.88,sweep_results/MinMax[max_depth=1]_vs_MinMax[max_depth=2].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],MinMax,{'max_depth': 3},MinMax[max_depth=3],50,0,50,0,0.0,1.0,29.11,sweep_results/MinMax[max_depth=1]_vs_MinMax[max_depth=3].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],MinMax,{'max_depth': 4},MinMax[max_depth=4],50,0,50,0,0.0,1.0,145.57,sweep_results/MinMax[max_depth=1]_vs_MinMax[max_depth=4].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],MinMax,{'max_depth': 5},MinMax[max_depth=5],50,0,50,0,0.0,1.0,547.83,sweep_results/MinMax[max_depth=1]_vs_MinMax[max_depth=5].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],MinMax,{'max_depth': 6},MinMax[max_depth=6],50,0,50,0,0.0,1.0,1925.85,sweep_results/MinMax[max_depth=1]_vs_MinMax[max_depth=6].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],AlphaBeta,{'max_depth': 1},AlphaBeta[max_depth=1],50,50,0,0,1.0,0.0,0.56,sweep_results/MinMax[max_depth=1]_vs_AlphaBeta[max_depth=1].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],AlphaBeta,{'max_depth': 2},AlphaBeta[max_depth=2],50,50,0,0,1.0,0.0,1.08,sweep_results/MinMax[max_depth=1]_vs_AlphaBeta[max_depth=2].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],AlphaBeta,{'max_depth': 3},AlphaBeta[max_depth=3],50,0,50,0,0.0,1.0,10.4,sweep_results/MinMax[max_depth=1]_vs_AlphaBeta[max_depth=3].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],AlphaBeta,{'max_depth': 4},AlphaBeta[max_depth=4],50,0,50,0,0.0,1.0,39.63,sweep_results/MinMax[max_depth=1]_vs_AlphaBeta[max_depth=4].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],AlphaBeta,{'max_depth': 5},AlphaBeta[max_depth=5],50,0,50,0,0.0,1.0,106.3,sweep_results/MinMax[max_depth=1]_vs_AlphaBeta[max_depth=5].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],AlphaBeta,{'max_depth': 6},AlphaBeta[max_depth=6],50,0,50,0,0.0,1.0,291.09,sweep_results/MinMax[max_depth=1]_vs_AlphaBeta[max_depth=6].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],50,41,9,0,0.82,0.18,1528.69,sweep_results/MinMax[max_depth=1]_vs_MCTS[max_iterations=5000].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],50,46,4,0,0.92,0.08,2562.21,sweep_results/MinMax[max_depth=1]_vs_MCTS[max_iterations=10000].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],50,42,8,0,0.84,0.16,3507.95,sweep_results/MinMax[max_depth=1]_vs_MCTS[max_iterations=15000].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],50,48,2,0,0.96,0.04,3846.04,sweep_results/MinMax[max_depth=1]_vs_MCTS[max_iterations=20000].txt
MinMax,{'max_depth': 1},MinMax[max_depth=1],DQN,{'model_path': 'checkpoints/dqn_final.pth'},DQN[model_path=checkpoints/dqn_final.pth],50,50,0,0,1.0,0.0,1.78,sweep_results/MinMax[max_depth=1]_vs_DQN[model_path=checkpoints-dqn_final.pth].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],Random,{},Random,50,50,0,0,1.0,0.0,4.72,sweep_results/MinMax[max_depth=2]_vs_Random.txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],RuleBased,{},RuleBased,50,50,0,0,1.0,0.0,12.67,sweep_results/MinMax[max_depth=2]_vs_RuleBased.txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],MinMax,{'max_depth': 1},MinMax[max_depth=1],50,50,0,0,1.0,0.0,5.84,sweep_results/MinMax[max_depth=2]_vs_MinMax[max_depth=1].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],MinMax,{'max_depth': 2},MinMax[max_depth=2],50,50,0,0,1.0,0.0,9.82,sweep_results/MinMax[max_depth=2]_vs_MinMax[max_depth=2].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],MinMax,{'max_depth': 3},MinMax[max_depth=3],50,0,50,0,0.0,1.0,52.09,sweep_results/MinMax[max_depth=2]_vs_MinMax[max_depth=3].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],MinMax,{'max_depth': 4},MinMax[max_depth=4],50,0,50,0,0.0,1.0,145.04,sweep_results/MinMax[max_depth=2]_vs_MinMax[max_depth=4].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],MinMax,{'max_depth': 5},MinMax[max_depth=5],50,50,0,0,1.0,0.0,554.29,sweep_results/MinMax[max_depth=2]_vs_MinMax[max_depth=5].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],MinMax,{'max_depth': 6},MinMax[max_depth=6],50,0,50,0,0.0,1.0,2090.9,sweep_results/MinMax[max_depth=2]_vs_MinMax[max_depth=6].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],AlphaBeta,{'max_depth': 1},AlphaBeta[max_depth=1],50,50,0,0,1.0,0.0,5.87,sweep_results/MinMax[max_depth=2]_vs_AlphaBeta[max_depth=1].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],AlphaBeta,{'max_depth': 2},AlphaBeta[max_depth=2],50,50,0,0,1.0,0.0,7.04,sweep_results/MinMax[max_depth=2]_vs_AlphaBeta[max_depth=2].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],AlphaBeta,{'max_depth': 3},AlphaBeta[max_depth=3],50,0,50,0,0.0,1.0,29.77,sweep_results/MinMax[max_depth=2]_vs_AlphaBeta[max_depth=3].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],AlphaBeta,{'max_depth': 4},AlphaBeta[max_depth=4],50,0,50,0,0.0,1.0,39.82,sweep_results/MinMax[max_depth=2]_vs_AlphaBeta[max_depth=4].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],AlphaBeta,{'max_depth': 5},AlphaBeta[max_depth=5],50,50,0,0,1.0,0.0,100.2,sweep_results/MinMax[max_depth=2]_vs_AlphaBeta[max_depth=5].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],AlphaBeta,{'max_depth': 6},AlphaBeta[max_depth=6],50,0,50,0,0.0,1.0,368.98,sweep_results/MinMax[max_depth=2]_vs_AlphaBeta[max_depth=6].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],50,49,1,0,0.98,0.02,1882.96,sweep_results/MinMax[max_depth=2]_vs_MCTS[max_iterations=5000].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],50,45,5,0,0.9,0.1,3144.97,sweep_results/MinMax[max_depth=2]_vs_MCTS[max_iterations=10000].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],50,44,6,0,0.88,0.12,4093.9,sweep_results/MinMax[max_depth=2]_vs_MCTS[max_iterations=15000].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],50,42,8,0,0.84,0.16,5030.59,sweep_results/MinMax[max_depth=2]_vs_MCTS[max_iterations=20000].txt
MinMax,{'max_depth': 2},MinMax[max_depth=2],DQN,{'model_path': 'checkpoints/dqn_final.pth'},DQN[model_path=checkpoints/dqn_final.pth],50,50,0,0,1.0,0.0,12.17,sweep_results/MinMax[max_depth=2]_vs_DQN[model_path=checkpoints-dqn_final.pth].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],Random,{},Random,50,50,0,0,1.0,0.0,19.71,sweep_results/MinMax[max_depth=3]_vs_Random.txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],RuleBased,{},RuleBased,50,50,0,0,1.0,0.0,45.15,sweep_results/MinMax[max_depth=3]_vs_RuleBased.txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],MinMax,{'max_depth': 1},MinMax[max_depth=1],50,50,0,0,1.0,0.0,18.12,sweep_results/MinMax[max_depth=3]_vs_MinMax[max_depth=1].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],MinMax,{'max_depth': 2},MinMax[max_depth=2],50,50,0,0,1.0,0.0,20.76,sweep_results/MinMax[max_depth=3]_vs_MinMax[max_depth=2].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],MinMax,{'max_depth': 3},MinMax[max_depth=3],50,0,50,0,0.0,1.0,79.31,sweep_results/MinMax[max_depth=3]_vs_MinMax[max_depth=3].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],MinMax,{'max_depth': 4},MinMax[max_depth=4],50,50,0,0,1.0,0.0,209.82,sweep_results/MinMax[max_depth=3]_vs_MinMax[max_depth=4].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],MinMax,{'max_depth': 5},MinMax[max_depth=5],50,50,0,0,1.0,0.0,587.33,sweep_results/MinMax[max_depth=3]_vs_MinMax[max_depth=5].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],MinMax,{'max_depth': 6},MinMax[max_depth=6],50,0,50,0,0.0,1.0,2046.75,sweep_results/MinMax[max_depth=3]_vs_MinMax[max_depth=6].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],AlphaBeta,{'max_depth': 1},AlphaBeta[max_depth=1],50,50,0,0,1.0,0.0,18.2,sweep_results/MinMax[max_depth=3]_vs_AlphaBeta[max_depth=1].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],AlphaBeta,{'max_depth': 2},AlphaBeta[max_depth=2],50,50,0,0,1.0,0.0,18.84,sweep_results/MinMax[max_depth=3]_vs_AlphaBeta[max_depth=2].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],AlphaBeta,{'max_depth': 3},AlphaBeta[max_depth=3],50,0,50,0,0.0,1.0,55.96,sweep_results/MinMax[max_depth=3]_vs_AlphaBeta[max_depth=3].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],AlphaBeta,{'max_depth': 4},AlphaBeta[max_depth=4],50,50,0,0,1.0,0.0,83.87,sweep_results/MinMax[max_depth=3]_vs_AlphaBeta[max_depth=4].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],AlphaBeta,{'max_depth': 5},AlphaBeta[max_depth=5],50,50,0,0,1.0,0.0,141.26,sweep_results/MinMax[max_depth=3]_vs_AlphaBeta[max_depth=5].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],AlphaBeta,{'max_depth': 6},AlphaBeta[max_depth=6],50,0,50,0,0.0,1.0,386.52,sweep_results/MinMax[max_depth=3]_vs_AlphaBeta[max_depth=6].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],MCTS,{'max_iterations': 5000},MCTS[max_iterations=5000],50,42,8,0,0.84,0.16,1770.37,sweep_results/MinMax[max_depth=3]_vs_MCTS[max_iterations=5000].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],MCTS,{'max_iterations': 10000},MCTS[max_iterations=10000],50,50,0,0,1.0,0.0,2910.97,sweep_results/MinMax[max_depth=3]_vs_MCTS[max_iterations=10000].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],MCTS,{'max_iterations': 15000},MCTS[max_iterations=15000],50,48,2,0,0.96,0.04,3813.25,sweep_results/MinMax[max_depth=3]_vs_MCTS[max_iterations=15000].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],MCTS,{'max_iterations': 20000},MCTS[max_iterations=20000],50,47,3,0,0.94,0.06,4545.19,sweep_results/MinMax[max_depth=3]_vs_MCTS[max_iterations=20000].txt
MinMax,{'max_depth': 3},MinMax[max_depth=3],DQN,{'model_path': 'checkpoints/dqn_final.pth'},DQN[model_path=checkpoints/dqn_final.pth],50,50,0,0,1.0,0.0,41.63,sweep_results/MinMax[max_depth=3]_vs_DQN[model_path=checkpoints-dqn_final.pth].txt
MinMax,{'max_depth': 4},MinMax[max_depth=4],Random,{},Random,50,50,0,0,1.0,0.0,84.17,sweep_results/MinMax[max_depth=4]_vs_Random.txt
MinMax,{'max_depth': 4},MinMax[max_depth=4],RuleBased,{},RuleBased,50,50,0,0,1.0,0.0,183.04,sweep_results/MinMax[max_depth=4]_vs_RuleBased.txt
MinMax,{'max_depth': 4},MinMax[max_depth=4],MinMax,{'max_depth': 1},MinMax[max_depth=1],50,50,0,0,1.0,0.0,77.95,sweep_results/MinMax[max_depth=4]_vs_MinMax[max_depth=1].txt
MinMax,{'max_depth': 4},MinMax[max_depth=4],MinMax,{'max_depth': 2},MinMax[max_depth=2],50,50,0,0,1.0,0.0,79.85,sweep_results/MinMax[max_depth=4]_vs_MinMax[max_depth=2].txt
MinMax,{'max_depth': 4},MinMax[max_depth=4],MinMax,{'max_depth': 3},MinMax[max_depth=3],50,50,0,0,1.0,0.0,90.12,sweep_results/MinMax[max_depth=4]_vs_MinMax[max_depth=3].txt
MinMax,{'max_depth': 4},MinMax[max_depth=4],MinMax,{'max_depth': 4},MinMax[max_depth=4],50,0,50,0,0.0,1.0,311.97,sweep_results/MinMax[max_depth=4]_vs_MinMax[max_depth=4].txt
